attackLabel,throughputOut,throughputIn,packetsPerSecSent,packetsPerSecRecv,latency,jitter,bytesPerPacketOut,bytesPerPacketIn,bandwidthUtilOut,bandwidthUtilIn,currEstab,passiveOpensRate,activeOpensRate,attemptFailsRate,outRstsRate,inSegsRate,outSegsRate,retransRate,icmpInRate,inOutSegRatio,udpInRate,udpOutRate,udpNoPortRate,udpInOutRatio,halfOpenConnections,uniqueSourceIPs,topAttackerRepeat,uniqueDestinationPorts,sensitivePortsHit,avgConnectionDuration,longConnectionRatio
ping_of_death,3187.1406,3187.136,42792,42802,0.029,0.007,9316.14,9313.95,100.0,100.0,0,6.47,0.08,0.0,0.0,39.22,26.5,0.0,7023.95,1.48,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4238.2618,4238.251,56918,56932,0.031,0.008,9316.19,9313.88,100.0,100.0,0,7.42,0.08,0.0,0.0,44.93,30.34,0.0,7913.09,1.481,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,1600.5383,1600.3492,34917,34931,0.038,0.018,9310.61,9305.78,100.0,100.0,0,6.35,0.08,0.0,0.0,38.52,26.06,0.0,8135.93,1.478,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4229.1857,4228.6556,56861,56866,0.038,0.017,9316.34,9314.36,100.0,100.0,0,6.27,0.08,0.0,0.0,38.0,25.7,0.0,7441.74,1.479,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4269.0381,4269.0304,57622,57634,0.031,0.009,9316.72,9314.77,100.0,100.0,0,6.75,0.08,0.0,0.0,40.93,27.67,0.0,4027.2,1.479,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4224.6609,4224.6503,57028,57044,0.031,0.008,9315.4,9312.76,100.0,100.0,0,6.84,0.08,0.0,0.0,41.46,28.03,0.0,8043.02,1.479,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4259.061,4258.5365,57345,57344,0.039,0.028,9318.46,9317.47,100.0,100.0,0,6.75,0.08,0.0,0.0,40.91,27.63,0.0,7277.16,1.48,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4123.3082,4123.2991,55622,55638,0.026,0.004,9315.09,9312.39,100.0,100.0,0,7.24,0.08,0.0,0.0,43.88,29.64,0.0,8148.02,1.481,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4288.1664,4288.1572,57714,57726,0.03,0.007,9316.57,9314.61,100.0,100.0,0,6.68,0.08,0.0,0.0,40.47,27.37,0.0,7881.38,1.479,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,1339.6995,1339.6975,28998,29002,0.058,0.038,9317.38,9316.08,100.0,100.0,0,7.09,0.08,0.0,0.0,42.94,29.01,0.0,3605.04,1.48,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4414.3294,4414.3233,59305,59315,0.03,0.005,9317.46,9315.87,100.0,100.0,0,7.06,0.08,0.0,0.0,42.72,28.85,0.0,7146.37,1.481,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4228.4562,4228.4486,56862,56872,0.044,0.018,9317.31,9315.66,100.0,100.0,0,6.91,0.08,0.0,0.0,41.9,28.32,0.0,8313.95,1.48,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4169.8795,4169.5083,56416,56419,0.047,0.021,9318.1,9316.77,100.0,100.0,0,6.74,0.08,0.0,0.0,40.84,27.58,0.0,7272.96,1.481,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,2917.7214,2917.7155,39540,39548,0.04,0.015,9316.69,9314.78,100.0,100.0,0,7.48,0.08,0.0,0.0,45.28,30.57,0.0,7349.53,1.481,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,1538.8582,1538.855,30057,30063,0.028,0.008,9316.9,9315.02,100.0,100.0,0,6.75,0.08,0.0,0.0,40.88,27.64,0.0,8078.53,1.479,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4457.7939,4457.2631,59864,59873,0.03,0.005,9315.5,9312.99,100.0,100.0,0,6.26,0.08,0.0,0.0,37.98,25.69,0.0,7609.17,1.478,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4228.6529,4228.5831,56854,56861,0.051,0.046,9317.61,9316.31,100.0,100.0,0,7.07,0.08,0.0,0.0,42.86,28.95,0.0,7947.77,1.48,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4351.1891,4350.8762,58526,58538,0.031,0.003,9315.53,9312.96,100.0,100.0,0,6.72,0.08,0.0,0.0,40.69,27.48,0.0,7423.44,1.481,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4144.7106,4145.2288,55665,55678,0.05,0.032,9318.39,9317.37,100.0,100.0,0,7.99,0.08,0.0,0.0,48.33,32.6,0.0,8116.27,1.482,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,3226.7804,3226.7728,43307,43319,0.027,0.003,9315.36,9312.75,100.0,100.0,0,6.43,0.08,0.0,0.0,38.94,26.31,0.0,7346.79,1.48,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4182.9583,4183.4716,56231,56250,0.045,0.028,9316.29,9314.29,100.0,100.0,0,6.68,0.08,0.0,0.0,40.52,27.4,0.0,7909.05,1.479,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,3817.3602,3817.3479,51282,51302,0.037,0.011,9313.35,9309.69,100.0,100.0,0,6.59,0.08,0.0,0.0,39.93,27.0,0.0,8543.55,1.479,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4133.6782,4133.6721,55518,55528,0.026,0.001,9317.23,9315.53,100.0,100.0,0,7.25,0.08,0.0,0.0,43.93,29.67,0.0,8079.98,1.481,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4076.8623,4076.8562,55239,55249,0.029,0.005,9317.04,9315.34,100.0,100.0,0,7.01,0.08,0.0,0.0,42.48,28.7,0.0,7645.42,1.48,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4671.8136,4671.8061,63305,63317,0.031,0.005,9317.24,9315.46,100.0,100.0,0,7.06,0.08,0.0,0.0,42.78,28.91,0.0,8196.03,1.48,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4656.1018,4655.9571,63062,63068,0.032,0.008,9318.23,9317.05,100.0,100.0,0,6.26,0.08,0.0,0.0,37.95,25.68,0.0,8829.23,1.478,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4601.9215,4601.9126,62342,62354,0.029,0.006,9316.74,9314.93,100.0,100.0,0,7.06,0.08,0.0,0.0,42.78,28.89,0.0,8350.65,1.481,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4565.432,4564.9013,61835,61846,0.027,0.003,9315.08,9312.34,100.0,100.0,0,7.24,0.08,0.0,0.0,43.87,29.63,0.0,8699.15,1.481,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4593.3998,4593.3938,62167,62175,0.031,0.01,9317.76,9316.55,100.0,100.0,0,7.22,0.08,0.0,0.0,43.73,29.54,0.0,8622.01,1.481,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4746.7049,4746.1814,64228,64229,0.028,0.007,9318.43,9317.26,100.0,100.0,0,6.81,0.08,0.0,0.0,41.29,27.91,0.0,4544.47,1.479,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4715.8597,4715.852,63857,63869,0.029,0.011,9317.42,9315.65,100.0,100.0,0,6.83,0.08,0.0,0.0,41.4,27.98,0.0,8789.29,1.479,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4599.8504,4599.8444,61737,61745,0.026,0.001,9318.19,9316.97,100.0,100.0,0,6.45,0.08,0.0,0.0,39.12,26.45,0.0,8438.2,1.479,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4683.1809,4683.1702,63460,63476,0.029,0.01,9316.09,9313.73,100.0,100.0,0,6.92,0.08,0.0,0.0,41.94,28.34,0.0,8736.94,1.48,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4706.5831,4706.5801,63744,63748,0.028,0.006,9319.56,9318.97,100.0,100.0,0,7.26,0.08,0.0,0.0,43.97,29.7,0.0,8809.31,1.481,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4718.6017,4718.591,63954,63972,0.028,0.004,9315.56,9312.92,100.0,100.0,0,7.56,0.08,0.0,0.0,45.76,30.89,0.0,8938.51,1.481,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4114.2574,4114.2513,55250,55262,0.033,0.014,9316.38,9314.34,100.0,100.0,0,6.8,0.08,0.0,0.0,41.18,27.82,0.0,8183.3,1.48,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4137.7967,4137.7891,55560,55570,0.027,0.005,9317.23,9315.54,100.0,100.0,0,7.16,0.08,0.0,0.0,43.36,29.29,0.0,7825.66,1.48,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4180.129,4180.6343,56618,56643,0.036,0.021,9314.87,9311.89,100.0,100.0,0,6.64,0.08,0.0,0.0,40.26,27.21,0.0,7535.78,1.48,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,2531.4235,2531.4159,34041,34053,0.027,0.004,9313.32,9310.01,100.0,100.0,0,7.57,0.08,0.0,0.0,45.81,30.92,0.0,7889.19,1.481,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4157.1782,4157.1691,56244,56256,0.024,0.002,9316.46,9314.45,100.0,100.0,0,6.6,0.08,0.0,0.0,39.99,27.05,0.0,8883.1,1.479,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,3580.3584,3580.3418,48498,48522,0.027,0.007,9311.23,9306.58,100.0,100.0,0,6.37,0.07,0.0,0.0,38.61,26.08,0.0,6913.52,1.48,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4130.3535,4130.3474,55887,55899,0.025,0.005,9316.43,9314.41,100.0,100.0,0,7.84,0.08,0.0,0.0,47.43,32.0,0.0,8259.63,1.482,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4298.311,4298.3004,58163,58179,0.025,0.003,9315.34,9312.76,100.0,100.0,0,6.15,0.07,0.0,0.0,37.25,25.17,0.0,7307.3,1.48,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4649.219,4649.2069,62885,62901,0.026,0.008,9316.2,9313.81,100.0,100.0,0,7.17,0.08,0.0,0.0,43.43,29.34,0.0,8289.02,1.48,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,5167.8012,5167.7968,69831,69837,0.03,0.014,9319.15,9318.34,100.0,100.0,0,7.09,0.08,0.0,0.0,42.94,29.01,0.0,6627.06,1.48,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,5084.2636,5084.259,68712,68722,0.03,0.006,9318.06,9316.69,100.0,100.0,0,6.93,0.08,0.0,0.0,41.99,28.38,0.0,9618.77,1.48,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,5098.0672,5098.0582,68962,68978,0.023,0.007,9316.47,9314.3,100.0,100.0,0,5.91,0.07,0.0,0.0,35.8,24.2,0.0,8281.12,1.479,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,5118.0908,5118.0847,69266,69276,0.021,0.002,9317.95,9316.59,100.0,100.0,0,6.93,0.08,0.0,0.0,41.97,28.36,0.0,9457.35,1.48,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,1299.1776,1299.1741,45093,45105,0.022,0.002,9315.37,9312.87,100.0,100.0,0,6.6,0.08,0.0,0.0,39.99,27.04,0.0,9688.31,1.479,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,5121.8572,5122.366,69248,69271,0.029,0.006,9316.62,9314.46,100.0,100.0,0,6.76,0.08,0.0,0.0,40.99,27.71,0.0,8752.16,1.479,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,5012.0931,5012.5973,67803,67830,0.027,0.007,9315.05,9312.28,100.0,100.0,0,7.01,0.08,0.0,0.0,42.47,28.7,0.0,9666.79,1.48,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,5286.8438,5286.8348,71375,71387,0.023,0.001,9317.78,9316.2,100.0,100.0,0,6.24,0.07,0.0,0.0,37.8,25.53,0.0,8157.39,1.481,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,5128.6591,5129.1647,69391,69414,0.03,0.005,9316.24,9314.07,100.0,100.0,0,6.35,0.08,0.0,0.0,38.52,26.06,0.0,9666.51,1.478,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4952.7621,4953.2747,67032,67049,0.031,0.009,9317.99,9316.59,100.0,100.0,0,6.11,0.07,0.0,0.0,37.04,25.03,0.0,8184.32,1.48,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,5136.0156,5136.0036,69490,69510,0.029,0.007,9315.19,9312.49,100.0,100.0,0,5.57,0.07,0.0,0.0,33.78,22.84,0.0,5592.81,1.479,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4502.8776,4502.873,60953,60961,0.029,0.005,9318.15,9316.92,100.0,100.0,0,6.99,0.08,0.0,0.0,42.36,28.62,0.0,9688.55,1.48,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,5205.2557,5205.763,70386,70407,0.024,0.002,9317.08,9315.21,100.0,100.0,0,6.15,0.07,0.0,0.0,37.23,25.14,0.0,8181.73,1.481,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,5120.7653,5120.7578,69206,69218,0.031,0.009,9317.55,9315.92,100.0,100.0,0,7.08,0.08,0.0,0.0,42.91,28.99,0.0,9634.46,1.48,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,1106.0212,1106.0196,41880,41886,0.027,0.004,9318.01,9316.67,100.0,100.0,0,6.76,0.08,0.0,0.0,40.98,27.7,0.0,8574.62,1.479,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4937.5281,4937.2926,66827,66838,0.022,0.002,9316.75,9314.78,100.0,100.0,0,5.74,0.07,0.0,0.0,34.81,23.54,0.0,8144.1,1.479,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,5099.727,5099.7163,68967,68981,0.026,0.007,9316.74,9314.83,100.0,100.0,0,6.52,0.08,0.0,0.0,39.51,26.72,0.0,9786.09,1.478,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,5103.6408,5103.6362,69011,69017,0.025,0.005,9319.27,9318.45,100.0,100.0,0,6.27,0.07,0.0,0.0,37.98,25.64,0.0,8041.93,1.481,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,5131.0934,5131.0845,69397,69409,0.031,0.01,9317.29,9315.67,100.0,100.0,0,7.34,0.08,0.0,0.0,44.46,30.02,0.0,9666.13,1.481,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4696.3927,4696.3838,63619,63631,0.022,0.002,9317.4,9315.63,100.0,100.0,0,7.76,0.08,0.0,0.0,46.96,31.69,0.0,9588.45,1.482,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,5095.9374,5095.9297,68872,68884,0.03,0.008,9317.26,9315.63,100.0,100.0,0,5.79,0.07,0.0,0.0,35.07,23.7,0.0,7860.87,1.479,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,5298.8388,5298.3118,71655,71662,0.021,0.002,9316.89,9315.06,100.0,100.0,0,7.26,0.08,0.0,0.0,43.96,29.69,0.0,9934.88,1.481,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4876.8971,4876.888,65973,65985,0.029,0.011,9317.25,9315.54,100.0,100.0,0,7.25,0.08,0.0,0.0,43.92,29.66,0.0,9781.0,1.481,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,5077.3552,5077.3474,68763,68777,0.025,0.005,9316.86,9314.95,100.0,100.0,0,6.92,0.08,0.0,0.0,41.96,28.36,0.0,9451.62,1.48,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,5050.8326,5050.5214,68290,68298,0.027,0.008,9317.37,9315.7,100.0,100.0,0,5.74,0.07,0.0,0.0,34.77,23.51,0.0,8232.53,1.479,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,5065.8257,5065.2948,68571,68586,0.024,0.005,9314.44,9311.43,100.0,100.0,0,7.18,0.08,0.0,0.0,43.47,29.36,0.0,9360.99,1.48,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,1283.6905,1283.6905,49966,49972,0.026,0.005,9318.28,9317.17,100.0,100.0,0,7.34,0.08,0.0,0.0,44.43,30.0,0.0,9729.01,1.481,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0201,17.8705,20,55271,0.037,0.003,167.65,54.01,0.0,1.79,0,7.0,0.08,0.0,0.0,66185.43,28.66,0.0,2.39,2309.417,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0637,36.6365,49,84960,0.039,0.008,162.82,54.02,0.01,3.66,0,6.43,0.08,0.0,0.0,86638.83,26.34,0.0,2.33,3288.628,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0337,38.333,26,88809,0.055,0.04,162.35,54.01,0.0,3.83,0,7.58,0.08,0.0,0.0,83868.55,30.99,0.0,2.72,2706.532,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0276,34.2598,21,79417,0.038,0.008,164.43,54.01,0.0,3.43,0,6.27,0.08,0.0,0.0,75100.07,25.72,0.0,2.48,2920.075,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0444,33.9033,34,78542,0.047,0.018,163.59,54.02,0.0,3.39,0,6.68,0.08,0.0,0.0,75410.45,27.38,0.0,2.64,2754.078,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0485,38.5086,38,89209,0.045,0.035,159.58,54.02,0.0,3.85,0,6.41,0.08,0.0,0.0,61895.09,26.26,0.0,2.21,2357.395,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0353,38.7288,28,89729,0.036,0.007,157.75,54.01,0.0,3.87,0,7.01,0.08,0.0,0.0,89124.04,28.69,0.0,2.31,3106.779,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0375,38.7743,30,90350,0.037,0.01,157.4,54.02,0.0,3.88,0,6.27,0.08,0.0,0.0,80966.12,25.67,0.0,2.37,3153.723,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.053,39.0969,40,90531,0.035,0.007,165.62,54.02,0.01,3.91,0,6.92,0.08,0.0,0.0,87587.99,28.35,0.0,2.72,3089.788,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0383,38.0779,29,88124,0.03,0.004,165.28,54.01,0.0,3.81,0,6.68,0.08,0.0,0.0,74577.15,27.32,0.0,2.02,2729.642,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0384,39.4038,30,91271,0.034,0.009,160.23,54.01,0.0,3.94,0,6.93,0.08,0.0,0.0,90503.16,28.37,0.0,2.39,3189.625,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0461,39.7909,36,92093,0.046,0.029,159.92,54.02,0.0,3.98,0,6.32,0.08,0.0,0.0,83750.29,25.88,0.0,1.98,3236.053,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0434,42.6635,34,99647,0.043,0.015,161.15,54.01,0.0,4.27,0,6.6,0.08,0.0,0.0,93047.03,27.04,0.0,2.56,3440.756,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0238,41.6219,19,96341,0.041,0.007,156.74,54.01,0.0,4.16,0,7.01,0.08,0.0,0.0,88399.68,28.69,0.0,2.47,3080.902,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0506,36.74,39,85125,0.033,0.009,162.36,54.02,0.01,3.67,0,6.6,0.08,0.0,0.0,85435.12,27.01,0.0,2.33,3162.796,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0477,37.7115,37,87314,0.073,0.068,161.22,54.02,0.0,3.77,0,6.84,0.08,0.0,0.0,87072.33,28.02,0.0,2.23,3107.259,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0126,9.0061,13,27963,0.038,0.009,162.31,54.02,0.0,0.9,0,7.42,0.08,0.0,0.0,85916.35,30.33,0.0,2.55,2832.739,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0392,37.5854,31,87134,0.037,0.009,158.26,54.02,0.0,3.76,0,6.41,0.08,0.0,0.0,78472.28,26.28,0.0,2.24,2985.625,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0444,37.4342,35,86971,0.032,0.005,159.34,54.02,0.0,3.74,0,6.86,0.08,0.0,0.0,32702.97,28.12,0.0,2.34,1162.93,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0329,39.1922,25,90870,0.034,0.006,164.96,54.01,0.0,3.92,0,7.01,0.08,0.0,0.0,89075.0,28.7,0.0,2.53,3104.037,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0547,39.2653,43,90867,0.031,0.005,158.91,54.02,0.01,3.93,0,6.59,0.08,0.0,0.0,89235.87,27.01,0.0,2.39,3304.0,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0381,45.0273,30,105179,0.049,0.033,160.23,54.01,0.0,4.5,0,6.41,0.08,0.0,0.0,85243.66,26.24,0.0,2.06,3248.235,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0367,37.9925,30,88766,0.052,0.04,154.57,54.02,0.0,3.8,0,6.92,0.08,0.0,0.0,95804.9,28.44,0.0,2.64,3368.986,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0152,6.2742,17,21191,0.031,0.007,163.59,54.03,0.0,0.63,0,6.92,0.08,0.0,0.0,84913.58,28.35,0.0,1.9,2995.328,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0399,38.4259,31,89036,0.06,0.054,160.97,54.01,0.0,3.84,0,6.34,0.08,0.0,0.0,86966.07,25.96,0.0,1.91,3350.188,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0477,38.6199,37,89417,0.034,0.015,161.24,54.02,0.0,3.86,0,7.34,0.08,0.0,0.0,88282.39,30.02,0.0,3.05,2941.165,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0371,39.7666,30,92051,0.034,0.012,154.53,54.02,0.0,3.98,0,7.34,0.08,0.0,0.0,90612.92,30.01,0.0,2.31,3018.945,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0268,37.8037,20,87675,0.029,0.004,167.75,54.01,0.0,3.78,0,6.72,0.08,0.0,0.0,81543.59,27.48,0.0,2.42,2966.876,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.054,43.1766,42,100859,0.047,0.026,162.36,54.02,0.01,4.32,0,7.34,0.08,0.0,0.0,50749.15,30.04,0.0,2.72,1689.582,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0136,8.1203,18,30798,0.04,0.016,155.22,54.03,0.0,0.81,0,7.16,0.08,0.0,0.0,90383.44,29.31,0.0,2.31,3083.461,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0274,38.9323,21,90156,0.048,0.031,163.29,54.01,0.0,3.89,0,6.1,0.08,0.0,0.0,80473.2,25.04,0.0,2.66,3213.587,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0299,37.8052,24,87652,0.088,0.064,156.12,54.01,0.0,3.78,0,7.49,0.08,0.0,0.0,88997.43,30.61,0.0,2.14,2907.586,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0184,38.3798,15,88903,0.04,0.023,153.8,54.01,0.0,3.84,0,6.53,0.08,0.0,0.0,81599.98,26.73,0.0,2.58,3052.602,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0284,42.6242,22,98720,0.03,0.005,161.36,54.01,0.0,4.26,0,7.01,0.08,0.0,0.0,86313.79,28.71,0.0,2.48,3006.371,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0346,37.2129,28,86285,0.03,0.0,154.68,54.01,0.0,3.72,0,6.76,0.08,0.0,0.0,94807.2,27.69,0.0,2.47,3423.631,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0345,37.8861,27,87811,0.031,0.006,160.0,54.01,0.0,3.79,0,7.18,0.08,0.0,0.0,83734.01,29.37,0.0,2.31,2850.764,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0488,29.218,37,67946,0.028,0.002,165.84,54.02,0.0,2.92,0,7.23,0.08,0.0,0.0,83778.47,29.59,0.0,2.88,2830.903,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0284,41.6526,22,96432,0.027,0.002,161.41,54.01,0.0,4.17,0,7.67,0.08,0.0,0.0,97056.25,31.36,0.0,2.72,3095.211,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0501,42.036,40,97343,0.032,0.011,156.53,54.02,0.01,4.2,0,6.23,0.08,0.0,0.0,92259.86,25.56,0.0,2.13,3608.849,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0275,41.6042,22,97225,0.037,0.012,157.5,54.01,0.0,4.16,0,7.34,0.08,0.0,0.0,96783.89,30.01,0.0,2.56,3225.203,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0174,24.4992,17,70451,0.025,0.003,158.65,54.01,0.0,2.45,0,6.84,0.08,0.0,0.0,96481.58,28.0,0.0,2.31,3445.279,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0062,40.7618,5,94355,0.036,0.017,153.8,54.0,0.0,4.08,0,7.9,0.08,0.0,0.0,40492.43,32.27,0.0,2.14,1254.635,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0366,40.419,29,94432,0.039,0.008,159.48,54.01,0.0,4.04,0,6.6,0.08,0.0,0.0,87632.07,27.01,0.0,2.43,3243.977,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
